"id","rank","name","adp","last_modified"
415,31,Jonas Valanciunas,42.197153366384136,2019-10-18 14:56:12
416,798,Devin Harris,139.98733488981995,2019-10-18 14:56:12
417,20,Nikola Vucevic,20.71209262161384,2019-10-18 14:56:12
418,834,Sean Kilpatrick,139.99654477397064,2019-10-18 14:56:12
419,429,Dewan Hernandez,139.9928025335082,2019-10-18 14:56:12
420,933,Jaylen Nowell,139.99069068108386,2019-10-18 14:56:12
421,51,Kemba Walker,41.41171577566625,2019-10-18 14:56:12
422,621,Erick Green,139.99686510348357,2019-10-18 14:56:12
423,79,Dwight Howard,101.3844874460259,2019-10-18 14:56:12
424,476,Derrick Williams,139.97978311634304,2019-10-18 14:56:12
425,270,Bruce Brown,140.0815634595701,2019-10-18 14:56:12
426,256,Andre Iguodala,139.6376867223235,2019-10-18 14:56:12
427,866,Marcus Georges-Hunt,139.99661016949153,2019-10-18 14:56:12
428,358,Al Jefferson,139.99404971368247,2019-10-18 14:56:12
429,477,Lance Thomas,139.996738191935,2019-10-18 14:56:12
430,215,Josh Okogie,140.48522640061398,2019-10-18 14:56:12
431,581,Shaun Livingston,139.93725816251478,2019-10-18 14:56:12
432,799,Kevin Martin,140.00054379118419,2019-10-18 14:56:12
433,559,Mfiondu Kabengele,140.05537250887687,2019-10-18 14:56:12
434,402,Joffrey Lauvergne,139.99865655887152,2019-10-18 14:56:12
435,359,Emeka Okafor,139.98682274675366,2019-10-18 14:56:12
436,106,Jonathan Isaac,126.09395092927289,2019-10-18 14:56:12
437,320,Frank Jackson,139.98103310411003,2019-10-18 14:56:12
438,488,Jerrelle Benimon,140.0,2019-10-18 14:56:12
439,821,Xavier Silas,139.99257979914285,2019-10-18 14:56:12
440,160,Harry Giles III,140.96734471950361,2019-10-18 14:56:12
441,862,Damion Lee,139.98486932599724,2019-10-18 14:56:12
442,489,Jack Cooley,139.99389190917813,2019-10-18 14:56:12
443,864,Sergey Karasev,139.99542678051745,2019-10-18 14:56:12
444,35,Jayson Tatum,34.29119227325061,2019-10-18 14:56:12
445,608,Dwight Buycks,139.98957233790742,2019-10-18 14:56:12
446,512,Jake Layman,140.5240197019126,2019-10-18 14:56:12
447,697,Josh Smith,139.9866611221291,2019-10-18 14:56:12
448,609,Brad Wanamaker,139.9828214971209,2019-10-18 14:56:12
449,720,Ryan Kelly,139.98816530194472,2019-10-18 14:56:12
450,104,Mason Plumlee,115.51103223330774,2019-10-18 14:56:12
451,360,Anderson Varejao,139.9693946080783,2019-10-18 14:56:12
452,757,Bruno Caboclo,140.05239252814738,2019-10-18 14:56:12
453,800,Sasha Vujacic,139.99110798362332,2019-10-18 14:56:12
454,218,Trevor Ariza,140.49459407587486,2019-10-18 14:56:12
455,698,Luol Deng,139.9852230929154,2019-10-18 14:56:12
456,721,Travis Wear,139.9963538668202,2019-10-18 14:56:12
457,487,David Wear,139.9935384812232,2019-10-18 14:56:12
458,511,Amile Jefferson,139.9969934431473,2019-10-18 14:56:12
459,871,Charles Cooke,140.0,2019-10-18 14:56:12
460,447,Kris Humphries,139.98090455475946,2019-10-18 14:56:12
461,383,Greg Smith,139.99500991619217,2019-10-18 14:56:12
462,740,Jaron Blossomgame,139.99162216608576,2019-10-18 14:56:12
463,736,Aaron White,139.99293161901107,2019-10-18 14:56:12
464,582,Jameer Nelson,139.99849662540385,2019-10-18 14:56:12
465,882,Bryn Forbes,140.20403006556853,2019-10-18 14:56:12
466,921,Malachi Richardson,139.9979853538422,2019-10-18 14:56:12
467,801,JR Smith,139.8640885391677,2019-10-18 14:56:12
468,90,Dewayne Dedmon,121.9593155285463,2019-10-18 14:56:12
469,513,Brice Johnson,139.99334846982828,2019-10-18 14:56:12
470,643,Marcus Paige,140.0,2019-10-18 14:56:12
471,822,Julyan Stone,139.99187667903288,2019-10-18 14:56:12
472,880,Milton Doyle,139.99312286088988,2019-10-18 14:56:12
473,680,Ty Jerome,140.38987876267555,2019-10-18 14:56:12
474,583,Beno Udrih,139.99520153550864,2019-10-18 14:56:12
475,556,Tyler Lydon,139.99622605302716,2019-10-18 14:56:12
476,91,De'Andre Hunter,106.16467841494227,2019-10-18 14:56:12
477,664,Jaylen Adams,139.99888042991492,2019-10-18 14:56:12
478,926,Kyle Guy,139.9483784302437,2019-10-18 14:56:12
479,109,Derrick White,104.23108410617205,2019-10-18 14:56:12
480,893,Antonius Cleveland,139.99699315462863,2019-10-18 14:56:12
481,741,Justin Anderson,139.99891248720573,2019-10-18 14:56:12
482,404,Mike Tobey,139.99715363950364,2019-10-18 14:56:12
483,868,Rodney Purvis,139.9969292774206,2019-10-18 14:56:12
484,867,JP Tokoto,139.99401867963152,2019-10-18 14:56:12
485,714,Alan Anderson,140.0,2019-10-18 14:56:12
486,126,TJ Warren,129.27795547594678,2019-10-18 14:56:12
487,835,Lamar Patterson,139.99549002047084,2019-10-18 14:56:12
488,478,Quincy Acy,139.98749720205927,2019-10-18 14:56:12
489,479,Furkan Aldemir,139.99308999008286,2019-10-18 14:56:12
490,110,Harrison Barnes,115.97710338652425,2019-10-18 14:56:12
491,737,Branden Dawson,140.0,2019-10-18 14:56:12
492,899,Jared Terrell,139.9986566448105,2019-10-18 14:56:12
493,114,Will Barton,130.44862980846096,2019-10-18 14:56:12
494,141,Dennis Smith Jr,130.5548591346615,2019-10-18 14:56:12
495,11,Bradley Beal,14.474760076775432,2019-10-18 14:56:12
496,154,Jae Crowder,140.6092226024112,2019-10-18 14:56:12
497,823,Jared Cunningham,140.0,2019-10-18 14:56:12
498,3,Anthony Davis,3.6134480662806694,2019-10-18 14:56:12
499,761,Yuta Watanabe,139.97821984840246,2019-10-18 14:56:12
500,8,Andre Drummond,11.392796596615808,2019-10-18 14:56:12
501,314,Jacob Evans,139.983079580348,2019-10-18 14:56:12
502,384,Festus Ezeli,139.9986569025615,2019-10-18 14:56:12
503,636,Chasson Randle,139.99968010236725,2019-10-18 14:56:12
504,115,Evan Fournier,126.41914233634998,2019-10-18 14:56:12
505,36,Draymond Green,38.9761402162093,2019-10-18 14:56:12
506,385,Justin Hamilton,139.9936018426693,2019-10-18 14:56:12
507,738,Treveon Graham,139.99872049133134,2019-10-18 14:56:12
508,229,Maurice Harkless,140.4838802533103,2019-10-18 14:56:12
509,221,John Henson,140.43885513271508,2019-10-18 14:56:12
510,637,Briante Weber,139.998016888434,2019-10-18 14:56:12
511,293,Cameron Payne,139.99689719147847,2019-10-18 14:56:12
512,824,John Jenkins,139.9986565158979,2019-10-18 14:56:12
513,825,Orlando Johnson,139.99456243602867,2019-10-18 14:56:12
514,480,Terrence Jones,139.9953942107788,2019-10-18 14:56:12
515,203,Michael Kidd-Gilchrist,140.55093880945526,2019-10-18 14:56:12
516,699,Damien Wilkins,139.9741613635637,2019-10-18 14:56:12
517,83,Jeremy Lamb,91.92504798464492,2019-10-18 14:56:12
518,201,Meyers Leonard,140.41318533683065,2019-10-18 14:56:12
519,13,Damian Lillard,12.230390432641576,2019-10-18 14:56:12
520,610,Kendall Marshall,139.9974097406543,2019-10-18 14:56:12
521,40,Thomas Bryant,66.1984771898394,2019-10-18 14:56:12
522,56,Khris Middleton,50.478358232828946,2019-10-18 14:56:12
523,351,Darius Miller,139.98161118040233,2019-10-18 14:56:12
524,894,Jabari Bird,140.0,2019-10-18 14:56:12
525,196,OG Anunoby,140.44116047724145,2019-10-18 14:56:12
526,836,Rodney McGruder,139.9940508555893,2019-10-18 14:56:12
527,481,Andrew Nicholson,139.99660951893551,2019-10-18 14:56:12
528,335,Kyle O'Quinn,139.98931576085218,2019-10-18 14:56:12
529,348,Miles Plumlee,139.9808411962258,2019-10-18 14:56:12
530,282,Austin Rivers,140.0257484646878,2019-10-18 14:56:12
531,735,Malcolm Miller,139.99123536561962,2019-10-18 14:56:12
532,482,Thomas Robinson,140.00073550574015,2019-10-18 14:56:12
533,111,Terrence Ross,119.93575517252407,2019-10-18 14:56:12
534,386,Robert Sacre,139.98416658669993,2019-10-18 14:56:12
535,148,Tomas Satoransky,138.9248856329377,2019-10-18 14:56:12
536,275,Mike Scott,139.9771905691161,2019-10-18 14:56:12
537,387,Jared Sullinger,140.0,2019-10-18 14:56:12
538,611,Marquis Teague,139.98944506636815,2019-10-18 14:56:12
539,264,Dion Waiters,140.21229086023226,2019-10-18 14:56:12
540,612,Tony Wroten,139.9465353499824,2019-10-18 14:56:12
541,483,Arinze Onuaku,139.9927408781299,2019-10-18 14:56:12
542,751,George King,139.99587411245443,2019-10-18 14:56:12
543,388,Tyler Zeller,139.99421207469942,2019-10-18 14:56:12
544,715,Hollis Thompson,139.99200537238974,2019-10-18 14:56:12
545,716,Chris Copeland,140.0,2019-10-18 14:56:12
546,192,Kent Bazemore,140.8255683816711,2019-10-18 14:56:12
547,613,Brian Roberts,140.0,2019-10-18 14:56:12
548,614,Scott Machado,140.0,2019-10-18 14:56:12
549,423,Isaac Humphries,139.99587371653394,2019-10-18 14:56:12
550,389,Henry Sims,139.99437052200614,2019-10-18 14:56:12
551,852,Jordan McRae,140.0024630541872,2019-10-18 14:56:12
552,514,Tyler Cavanaugh,139.99731380512296,2019-10-18 14:56:12
553,195,Rondae Hollis-Jefferson,140.725022387105,2019-10-18 14:56:12
554,87,Aaron Gordon,87.09889969293756,2019-10-18 14:56:12
555,202,Jalen Brunson,140.66552606331948,2019-10-18 14:56:12
556,332,Donte DiVincenzo,139.9828534868842,2019-10-18 14:56:12
557,776,Marcus Derrickson,139.99616159677575,2019-10-18 14:56:12
558,426,Tyler Davis,140.0009915874996,2019-10-18 14:56:12
559,543,Mindaugas Kuzminskas,139.98308336797672,2019-10-18 14:56:12
560,237,Justin Holiday,140.30623080859775,2019-10-18 14:56:12
561,555,Drew Eubanks,139.99843315319924,2019-10-18 14:56:12
562,421,Chimezie Metu,139.9977615758506,2019-10-18 14:56:12
563,88,RJ Barrett,77.26811246521447,2019-10-18 14:56:12
564,249,Omari Spellman,140.06556013943523,2019-10-18 14:56:12
565,577,Andre Miller,139.99229317898372,2019-10-18 14:56:12
566,26,Zion Williamson,17.78195248297253,2019-10-18 14:56:12
567,231,Cam Reddish,138.55296488198042,2019-10-18 14:56:12
568,490,Cory Jefferson,139.9921954964176,2019-10-18 14:56:12
569,168,Kentavious Caldwell-Pope,140.51952662721894,2019-10-18 14:56:12
570,352,Nazr Mohammed,139.98509515432593,2019-10-18 14:56:12
571,484,Alex Stepheson,140.00006395293065,2019-10-18 14:56:12
572,284,Nassir Little,140.0097245769489,2019-10-18 14:56:12
573,176,Coby White,138.15928863868987,2019-10-18 14:56:12
574,502,Kyle Wiltjer,139.96590981771666,2019-10-18 14:56:12
575,910,Marcus Eriksson,140.0,2019-10-18 14:56:12
576,66,Malcolm Brogdon,80.25240638291068,2019-10-18 14:56:12
577,622,Tim Frazier,140.00028787103378,2019-10-18 14:56:12
578,77,Zach LaVine,65.35776206775215,2019-10-18 14:56:12
579,739,Abdel Nader,139.98081105283356,2019-10-18 14:56:12
580,412,Cristiano Felicio,139.9815430874544,2019-10-18 14:56:12
581,905,Cody Martin,139.99548958766513,2019-10-18 14:56:12
582,886,Axel Toupane,139.9984965773143,2019-10-18 14:56:12
583,300,Jordan Bell,140.02062943772788,2019-10-18 14:56:12
584,787,Justin Jackson,140.00565983436192,2019-10-18 14:56:12
585,671,Joel Berry II,139.99683341862846,2019-10-18 14:56:12
586,660,Nigel Williams-Goss,139.9838802533103,2019-10-18 14:56:12
587,537,Gary Clark,139.99225897255454,2019-10-18 14:56:12
588,419,Satnam Singh Bhamara,139.9580455359427,2019-10-18 14:56:12
589,436,Dirk Nowitzki,139.8473004094166,2019-10-18 14:56:12
590,345,Solomon Hill,140.0,2019-10-18 14:56:12
591,828,John Holland,140.0,2019-10-18 14:56:12
592,134,Delon Wright,139.1110222620266,2019-10-18 14:56:12
593,672,Nikola Radicevic,140.0,2019-10-18 14:56:12
594,837,Brandon Paul,139.99577910657757,2019-10-18 14:56:12
595,554,Jarrell Brantley,140.0,2019-10-18 14:56:12
596,242,Quinn Cook,140.25043967639817,2019-10-18 14:56:12
597,729,KJ McDaniels,139.9971849908832,2019-10-18 14:56:12
598,530,Christian Wood,140.01586590749153,2019-10-18 14:56:12
599,904,Theo Pinson,140.00467020664064,2019-10-18 14:56:12
600,398,Marshall Plumlee,139.99782490483958,2019-10-18 14:56:12
601,503,Johnny O'Bryant III,139.9928982725528,2019-10-18 14:56:12
602,854,Michael Gbinije,139.99056483080662,2019-10-18 14:56:12
603,775,Admiral Schofield,139.96619114636644,2019-10-18 14:56:12
604,838,Reggie Hearn,139.9850961077174,2019-10-18 14:56:12
605,526,Louis Labeyrie,139.99357026326734,2019-10-18 14:56:12
606,143,Bogdan Bogdanovic,135.68285741694112,2019-10-18 14:56:12
607,650,Joe Chealey,139.99913635927453,2019-10-18 14:56:12
608,170,Tyler Herro,129.92764841351075,2019-10-18 14:56:12
609,897,Troy Caupain,139.99555427621058,2019-10-18 14:56:12
610,540,Yante Maten,140.0,2019-10-18 14:56:12
611,251,Keldon Johnson,140.00415773819043,2019-10-18 14:56:12
612,184,Rodney Hood,140.4329580348004,2019-10-18 14:56:12
613,393,Shayne Whittington,139.9918452190598,2019-10-18 14:56:12
614,690,Paul Pierce,139.926006459246,2019-10-18 14:56:12
615,394,Patric Young,139.94010616525966,2019-10-18 14:56:12
616,534,Jordan Mickey,139.98921910489778,2019-10-18 14:56:12
617,533,Jarell Martin,140.0,2019-10-18 14:56:12
618,504,Shawn Long,139.99811290580521,2019-10-18 14:56:12
619,193,Norman Powell,140.59123480486244,2019-10-18 14:56:12
620,171,Trey Lyles,140.98727336680204,2019-10-18 14:56:12
621,408,Dakari Johnson,140.0,2019-10-18 14:56:12
622,2,Karl-Anthony Towns,3.7332160562929793,2019-10-18 14:56:12
623,667,Tyler Ulis,139.9803664502926,2019-10-18 14:56:12
624,21,Julius Randle,27.665547132392923,2019-10-18 14:56:12
625,41,Devin Booker,33.18205078999552,2019-10-18 14:56:12
626,626,Nate Wolters,139.9478463850606,2019-10-18 14:56:12
627,661,Andrew Harrison,139.98909532793962,2019-10-18 14:56:12
628,34,Terry Rozier,45.49539347408829,2019-10-18 14:56:12
629,118,Josh Richardson,114.93236761320031,2019-10-18 14:56:12
630,895,James Young,139.95291709314228,2019-10-18 14:56:12
631,896,Aaron Harrison,140.0,2019-10-18 14:56:12
632,906,Marial Shayok,139.99459355705557,2019-10-18 14:56:12
633,491,Jamil Wilson,139.97902343874907,2019-10-18 14:56:12
634,255,Cameron Johnson,140.05490359095705,2019-10-18 14:56:12
635,648,Derrick Walton Jr,139.99788908079063,2019-10-18 14:56:12
636,544,Bonzie Colson,139.99379497841036,2019-10-18 14:56:12
637,448,Brandon Bass,139.99811284544523,2019-10-18 14:56:12
638,361,Andrew Bogut,139.96639166027117,2019-10-18 14:56:12
639,802,Monta Ellis,139.99046796532642,2019-10-18 14:56:12
640,584,Raymond Felton,139.98819766512074,2019-10-18 14:56:12
641,362,Channing Frye,139.98823040266095,2019-10-18 14:56:12
642,916,Khyri Thomas,139.99424257932446,2019-10-18 14:56:12
643,839,CJ Wilcox,139.9832112820185,2019-10-18 14:56:12
644,116,Bobby Portis,132.16756756756757,2019-10-18 14:56:12
645,420,Justin Patton,140.0,2019-10-18 14:56:12
646,363,Marcin Gortat,140.32020602725703,2019-10-18 14:56:12
647,312,Gerald Green,139.98058283484212,2019-10-18 14:56:12
648,211,Ersan Ilyasova,140.47586603972746,2019-10-18 14:56:12
649,585,Jarrett Jack,139.9888046572626,2019-10-18 14:56:12
650,327,Amir Johnson,139.99555427621058,2019-10-18 14:56:12
651,449,David Lee,139.99961628241616,2019-10-18 14:56:12
652,410,Damian Jones,139.99974409826626,2019-10-18 14:56:12
653,321,Ian Mahinmi,139.99641794863595,2019-10-18 14:56:12
654,411,Luke Kornet,140.01119570085086,2019-10-18 14:56:12
655,753,Wes Iwundu,139.99280207300296,2019-10-18 14:56:12
656,254,CJ Miles,140.10670760963438,2019-10-18 14:56:12
657,63,Chris Paul,63.27688421321907,2019-10-18 14:56:12
658,586,Nate Robinson,139.98714052653466,2019-10-18 14:56:12
659,638,Jordan Loyd,139.99721786959162,2019-10-18 14:56:12
660,450,Charlie Villanueva,139.97451475713873,2019-10-18 14:56:12
661,167,Marvin Williams,141.02190738134834,2019-10-18 14:56:12
662,587,Deron Williams,139.9730749552315,2019-10-18 14:56:12
663,76,Lou Williams,76.31456720619282,2019-10-18 14:56:12
664,907,DeVaughn Akoon-Purcell,139.99939238887112,2019-10-18 14:56:12
665,337,Jose Calderon,139.9896989666976,2019-10-18 14:56:12
666,409,Johnathan Williams,139.99731294584305,2019-10-18 14:56:12
667,588,Ronnie Price,140.0,2019-10-18 14:56:12
668,535,Isaiah Hicks,139.99312220089573,2019-10-18 14:56:12
669,616,Malcolm Delaney,139.9967049489747,2019-10-18 14:56:12
670,845,Devyn Marble,140.0,2019-10-18 14:56:12
671,151,Victor Oladipo,112.9858303480041,2019-10-18 14:56:12
672,752,Sindarius Thornwell,139.98870869718198,2019-10-18 14:56:12
673,451,Chuck Hayes,139.99648225135914,2019-10-18 14:56:12
674,161,Cody Zeller,140.9381136661656,2019-10-18 14:56:12
675,853,Zoran Dragic,139.99171438625675,2019-10-18 14:56:12
676,641,Marcelo Huertas,139.99002334281968,2019-10-18 14:56:12
677,732,Myke Henry,139.99488376554856,2019-10-18 14:56:12
678,17,Luka Doncic,18.064455249184313,2019-10-18 14:56:12
679,290,Trey Burke,140.00511770726715,2019-10-18 14:56:12
680,589,John Lucas III,139.99884840536131,2019-10-18 14:56:12
681,865,Nicolas Laprovittola,140.0,2019-10-18 14:56:12
682,640,Raul Neto,139.98992290220417,2019-10-18 14:56:12
683,790,Jason Terry,139.98020530203704,2019-10-18 14:56:12
684,872,Naz Mitrou-Long,139.99149126735333,2019-10-18 14:56:12
685,297,Aron Baynes,140.04302210280522,2019-10-18 14:56:12
686,516,Georges Niang,139.99046887993347,2019-10-18 14:56:12
687,85,Joe Ingles,95.65698845649602,2019-10-18 14:56:12
688,274,James Ennis III,139.990371389271,2019-10-18 14:56:12
689,152,Taurean Prince,139.81628345751656,2019-10-18 14:56:12
690,509,Maxi Kleber,140.08860030706245,2019-10-18 14:56:12
691,536,James Webb III,139.99203658692593,2019-10-18 14:56:12
692,784,Isaac Bonga,139.77337427630107,2019-10-18 14:56:12
693,341,Dzanan Musa,139.98637410440122,2019-10-18 14:56:12
694,43,Buddy Hield,47.73487732318224,2019-10-18 14:56:12
695,688,Issuf Sanon,139.99574631400517,2019-10-18 14:56:12
696,874,Isaiah Cousins,139.99622605302716,2019-10-18 14:56:12
697,746,Jacob Wiley,139.98468229349876,2019-10-18 14:56:12
698,403,Salah Mejri,140.0,2019-10-18 14:56:12
699,433,Goga Bitadze,140.37208186760472,2019-10-18 14:56:12
700,501,Alan Williams,139.9763975949853,2019-10-18 14:56:12
701,934,Vanja Marinkovic,139.99849681773117,2019-10-18 14:56:12
702,873,Andrew White III,139.99996802148956,2019-10-18 14:56:12
703,856,Jordan Sibert,139.9990723562152,2019-10-18 14:56:12
704,627,Mike James,139.99011737614737,2019-10-18 14:56:12
705,236,Frank Kaminsky,140.38504350051178,2019-10-18 14:56:12
706,500,Jarrod Uthoff,139.99341263750318,2019-10-18 14:56:12
707,425,Deyonta Davis,139.99801669812226,2019-10-18 14:56:12
708,927,Daryl Macon,139.99760092124623,2019-10-18 14:56:12
709,645,Ryan Arcidiacono,140.00115166831952,2019-10-18 14:56:12
710,519,Daniel Ochefu,140.0,2019-10-18 14:56:12
711,108,Caris LeVert,110.51727226202661,2019-10-18 14:56:12
712,742,Glenn Robinson III,139.9933145672062,2019-10-18 14:56:12
713,875,Nik Stauskas,139.98739764585466,2019-10-18 14:56:12
714,518,Mitch McGary,139.9969615556835,2019-10-18 14:56:12
715,22,LaMarcus Aldridge,27.006779877834276,2019-10-18 14:56:12
716,452,Andrea Bargnani,139.99005341094445,2019-10-18 14:56:12
717,560,Grant Williams,140.3128078817734,2019-10-18 14:56:12
718,263,Josh Hart,140.0925985158649,2019-10-18 14:56:12
719,278,Robert Williams III,140.081403531218,2019-10-18 14:56:12
720,681,Jordan Bone,139.9754022326712,2019-10-18 14:56:12
721,166,Marcus Smart,138.32784210863028,2019-10-18 14:56:12
722,619,Jorge Gutierrez,140.0,2019-10-18 14:56:12
723,749,DeAndre' Bembry,140.0849539406346,2019-10-18 14:56:12
724,590,Jordan Farmar,139.99785682297997,2019-10-18 14:56:12
725,803,Randy Foye,139.99964823638516,2019-10-18 14:56:12
726,102,Rudy Gay,115.00233435661295,2019-10-18 14:56:12
727,266,Yogi Ferrell,140.00386927602966,2019-10-18 14:56:12
728,364,Ryan Hollins,139.99507389162562,2019-10-18 14:56:12
729,65,Kyle Lowry,69.16205065882052,2019-10-18 14:56:12
730,517,Grant Jerrett,139.99820914614648,2019-10-18 14:56:12
731,82,Paul Millsap,98.44559585492227,2019-10-18 14:56:12
732,485,Drew Gordon,139.9971211975818,2019-10-18 14:56:12
733,422,Diamond Stone,139.989318835945,2019-10-18 14:56:12
734,453,Steve Novak,139.9904990403071,2019-10-18 14:56:12
735,343,Moritz Wagner,139.99101317641038,2019-10-18 14:56:12
736,158,JJ Redick,131.70894901810274,2019-10-18 14:56:12
737,591,Sergio Rodriguez,139.9917175657958,2019-10-18 14:56:12
738,147,Rajon Rondo,134.1170280816222,2019-10-18 14:56:12
739,298,Thabo Sefolosha,139.98167572753437,2019-10-18 14:56:12
740,219,Tyson Chandler,140.34513642324794,2019-10-18 14:56:12
741,150,PJ Tucker,137.21988356471115,2019-10-18 14:56:12
742,829,Larry Drew II,139.99612948627728,2019-10-18 14:56:12
743,492,Duje Dukan,139.9921954964176,2019-10-18 14:56:12
744,542,DJ Wilson,139.9814820737519,2019-10-18 14:56:12
745,826,Andre Ingram,139.97847708593176,2019-10-18 14:56:12
746,208,Josh Jackson,140.4834170211405,2019-10-18 14:56:12
747,718,CJ Williams,139.9994881637876,2019-10-18 14:56:12
748,454,Lou Amundson,139.99884847903272,2019-10-18 14:56:12
749,317,Jonathon Simmons,140.0046049055035,2019-10-18 14:56:12
750,338,Pau Gasol,139.87487605949144,2019-10-18 14:56:12
751,156,Tim Hardaway Jr,138.22584359507437,2019-10-18 14:56:12
752,527,Semi Ojeleye,139.97408829174665,2019-10-18 14:56:12
753,691,Richard Jefferson,139.9895400166336,2019-10-18 14:56:12
754,212,Jabari Parker,140.5770214943705,2019-10-18 14:56:12
755,310,David Nwaba,139.9855104912999,2019-10-18 14:56:12
756,791,Joe Johnson,139.96978030763327,2019-10-18 14:56:12
757,250,JJ Barea,139.99299715409458,2019-10-18 14:56:12
758,541,Ben Bentil,139.9957776213934,2019-10-18 14:56:12
759,27,Montrezl Harrell,41.65833146803952,2019-10-18 14:56:12
760,289,Hamidou Diallo,139.98647092688543,2019-10-18 14:56:12
761,578,Tony Parker,139.95947156291984,2019-10-18 14:56:12
762,437,Zach Randolph,139.976529274454,2019-10-18 14:56:12
763,520,Mangok Mathiang,139.9973457836334,2019-10-18 14:56:12
764,561,Wenyen Gabriel,139.99194141536887,2019-10-18 14:56:12
765,552,Henry Ellenson,139.99926449425985,2019-10-18 14:56:12
766,62,Bam Adebayo,109.35795400019194,2019-10-18 14:56:12
767,902,Edmond Sumner,139.99555328065517,2019-10-18 14:56:12
768,190,Malik Monk,140.46435083005468,2019-10-18 14:56:12
769,30,De'Aaron Fox,34.002366409772634,2019-10-18 14:56:12
770,901,JP Macura,139.9954580348004,2019-10-18 14:56:12
771,900,Trevon Bluiett,140.00079941163304,2019-10-18 14:56:12
772,846,Aaron Craft,139.9942423951636,2019-10-18 14:56:12
773,413,Angel Delgado,139.99341095189357,2019-10-18 14:56:12
774,647,Josh Gray,139.99289872688888,2019-10-18 14:56:12
775,717,Damjan Rudez,140.0,2019-10-18 14:56:12
776,668,Isaiah Whitehead,139.98793985924505,2019-10-18 14:56:12
777,183,Jerami Grant,140.0749672178335,2019-10-18 14:56:12
778,227,Tyler Johnson,140.4971061298884,2019-10-18 14:56:12
779,884,Dusty Hannahs,139.9987846222734,2019-10-18 14:56:12
780,788,Justin Jackson,139.984676413193,2019-10-18 14:56:12
781,248,Danuel House Jr,140.04780481565567,2019-10-18 14:56:12
782,121,Kevin Huerter,133.7645742061335,2019-10-18 14:56:12
783,283,Damyean Dotson,140.01563749160564,2019-10-18 14:56:12
784,405,AJ Hammons,139.99270680058856,2019-10-18 14:56:12
785,783,Haywood Highsmith,139.99459442169908,2019-10-18 14:56:12
786,847,Kyle Collinsworth,139.98477628170275,2019-10-18 14:56:12
787,682,Kobi Simmons,139.98835647111508,2019-10-18 14:56:12
788,50,Lauri Markkanen,58.300409416581374,2019-10-18 14:56:12
789,205,JaMychal Green,140.57709406083092,2019-10-18 14:56:12
790,928,Rawle Alkins,139.98838920163766,2019-10-18 14:56:12
791,733,Jalen Jones,139.99616159677575,2019-10-18 14:56:12
792,67,Jarrett Allen,87.0175253445905,2019-10-18 14:56:12
793,232,Kris Dunn,140.5297994177677,2019-10-18 14:56:12
794,734,Julian Washburn,139.99689778687477,2019-10-18 14:56:12
795,521,Coty Clarke,139.99645038534106,2019-10-18 14:56:12
796,781,Mitchell Creek,140.0,2019-10-18 14:56:12
797,684,De'Anthony Melton,140.008090821874,2019-10-18 14:56:12
798,532,Alec Peters,139.99638665941868,2019-10-18 14:56:12
799,175,Willy Hernangomez,140.81782995329795,2019-10-18 14:56:12
800,722,JJ O'Brien,139.99763359022737,2019-10-18 14:56:12
801,659,Kay Felder,139.99612973387923,2019-10-18 14:56:12
802,563,TJ Leaf,139.99238838429065,2019-10-18 14:56:12
803,617,Jacob Pullen,140.0,2019-10-18 14:56:12
804,628,Joe Young,139.8878833423939,2019-10-18 14:56:12
805,431,Ike Anigbogu,139.99865673073847,2019-10-18 14:56:12
806,72,Lonzo Ball,70.12649928034543,2019-10-18 14:56:12
807,45,Steven Adams,57.29134815288661,2019-10-18 14:56:12
808,396,Tarik Black,139.97997632984678,2019-10-18 14:56:12
809,743,Cleanthony Early,139.99616110560157,2019-10-18 14:56:12
810,194,Fred VanVleet,137.5114999520169,2019-10-18 14:56:12
811,319,Caleb Swanigan,139.9920350585375,2019-10-18 14:56:12
812,620,Dee Bost,139.98851677702075,2019-10-18 14:56:12
813,245,Royce O'Neale,140.25516535533808,2019-10-18 14:56:12
814,234,Carsen Edwards,139.20516921502144,2019-10-18 14:56:12
815,353,Chris Andersen,139.9968330134357,2019-10-18 14:56:12
816,97,Brandon Clarke,140.37697105389412,2019-10-18 14:56:12
817,683,Tony Carr,139.99827327087263,2019-10-18 14:56:12
818,804,Arron Afflalo,139.99705797703942,2019-10-18 14:56:12
819,522,Sam Dekker,139.99408246169594,2019-10-18 14:56:12
820,246,Marco Belinelli,140.20908363985288,2019-10-18 14:56:12
821,209,Elfrid Payton,140.609678863869,2019-10-18 14:56:12
822,700,Corey Brewer,139.99094747616914,2019-10-18 14:56:12
823,592,Aaron Brooks,140.0,2019-10-18 14:56:12
824,303,Wilson Chandler,140.03022259178712,2019-10-18 14:56:12
825,69,Mike Conley,72.48699740907783,2019-10-18 14:56:12
826,280,Tony Snell,140.00198342877252,2019-10-18 14:56:12
827,493,Cameron Bairstow,139.9999680071664,2019-10-18 14:56:12
828,562,Isaiah Roby,139.98292074457876,2019-10-18 14:56:12
829,455,Jared Dudley,139.91514744450842,2019-10-18 14:56:12
830,349,Kevin Durant,136.7317681678608,2019-10-18 14:56:12
831,391,Jeff Withey,139.97517911975436,2019-10-18 14:56:12
832,92,Miles Bridges,108.30894204937955,2019-10-18 14:56:12
833,81,Marc Gasol,99.54782163649159,2019-10-18 14:56:12
